pair,file1,file2,start,end,length,region,breakdown,other_ff_fraction,n_cal_tables,cal_tables
60E0E700_N3YLEE__vs__60E15120_N3J1E,60E0E700_N3YLEE,60E15120_N3J1E,0x69594,0x69d45,1969,code,code:1969,,0,
60E0E700_N3YLEE__vs__60E15120_N3J1E,60E0E700_N3YLEE,60E15120_N3J1E,0x69d4d,0x6a1aa,1117,code,code:1117,,0,
60E0E700_N3YLEE__vs__60E15120_N3J1E,60E0E700_N3YLEE,60E15120_N3J1E,0x6a1b6,0x6a375,447,code,code:447,,0,
60E0E700_N3YLEE__vs__60E15120_N3J1E,60E0E700_N3YLEE,60E15120_N3J1E,0x6a37d,0x6a598,539,code,code:539,,0,
60E0E700_N3YLEE__vs__60E15120_N3J1E,60E0E700_N3YLEE,60E15120_N3J1E,0x6a5a2,0x6a5aa,8,code,code:8,,0,
60E0E700_N3YLEE__vs__60E15120_N3J1E,60E0E700_N3YLEE,60E15120_N3J1E,0x6a5b6,0x6bc7c,5830,code,code:5830,,0,
60E0E700_N3YLEE__vs__60E15120_N3J1E,60E0E700_N3YLEE,60E15120_N3J1E,0x6c000,0x6c061,97,code,code:97,,0,
60E0E700_N3YLEE__vs__60E15120_N3J1E,60E0E700_N3YLEE,60E15120_N3J1E,0x6c0e0,0x6d7f8,5912,padding,padding:2960 cal_data:2500 code:400 cal_table:52,,52,Barometric Pressure Sensor Max ADC Count; Barometric Pressure Sensor Min ADC Count; Cold Rev Limit; Cold Rev Limit Threshold; Idle Related; Ignition 2; Ignition Leading 0; Ignition Leading 1; ...
60E0E700_N3YLEE__vs__60E15120_N3J1E,60E0E700_N3YLEE,60E15120_N3J1E,0x6d80d,0x6dcf2,1253,cal_data,cal_data:1245 cal_table:8,,8,Ignition Leading Base; Ignition Leading Base - Safe Mode; X; X; X; Y; Y; Y
60E0E700_N3YLEE__vs__60E15120_N3J1E,60E0E700_N3YLEE,60E15120_N3J1E,0x6dd10,0x700a8,9112,cal_data,cal_data:8936 cal_table:176,,176,CLT Sensor Scaling; IAT Sensor Scaling; Idle Target; Idle Target 0; Idle Target 1; Idle Target 2; Idle Target 3; Idle Target 4; ...
60E0E700_N3YLEE__vs__60E15120_N3J1E,60E0E700_N3YLEE,60E15120_N3J1E,0x700d4,0x7189c,6088,cal_data,cal_data:5988 cal_table:100,,100,Table 2D - 302 Check DataType; Table 2D - 303 Check DataType; Table 2D - 304 Check DataType; Table 2D - 305 Check DataType; Table 2D - 306 Check DataType; Table 2D - 307 Check DataType; Table 2D - 308 Check DataType; Table 2D - 309 Check DataType; ...
60E0E700_N3YLEE__vs__60E15120_N3J1E,60E0E700_N3YLEE,60E15120_N3J1E,0x718b4,0x71c3e,906,cal_data,cal_data:888 cal_table:18,,18,Table 2D - 314 Check DataType; Table 2D - 315 Check DataType; Table 2D - 316 Check DataType; Table 2D - 317 Check DataType; Table 2D - 318 Check DataType; Table 2D - 319 Check DataType; Table 2D - 83_; Table 2D - 84_; ...
60E0E700_N3YLEE__vs__60E15120_N3J1E,60E0E700_N3YLEE,60E15120_N3J1E,0x71c48,0x72fc6,4990,cal_data,cal_data:4881 cal_table:109,,109,Fuelling - Safe Mode; Fuelling 0; Fuelling 1; Fuelling 10 - Safe Mode; Fuelling 11; Fuelling 12; Fuelling 13 - Safe Mode; Fuelling 14 - Safe mode; ...
60E0E700_N3YLEE__vs__60E15120_N3J1E,60E0E700_N3YLEE,60E15120_N3J1E,0x72fcf,0x759aa,10715,cal_data,cal_data:10585 cal_table:130,,130,Accel Pedal to Throttle Position #1; Accel Pedal to Throttle Position #2; Accel Pedal to Throttle Position #3; Accel Pedal to Throttle Position #4; Maximum Throttle Angle; Table 2D - 119_; Table 2D - 120_; Table 2D - 121_; ...
60E0E700_N3YLEE__vs__60E15120_N3J1E,60E0E700_N3YLEE,60E15120_N3J1E,0x759b2,0x759d4,34,cal_data,cal_data:33 cal_table:1,,1,Table 2D - 157_
60E0E700_N3YLEE__vs__60E15120_N3J1E,60E0E700_N3YLEE,60E15120_N3J1E,0x759dc,0x78207,10283,cal_data,cal_data:10166 cal_table:117,,117,Estimated Manifold Pressure; Injector Latency Primary; Injector Latency Secondary; Table 2D - 158_; Table 2D - 159_; Table 2D - 160_; Table 2D - 161_; Table 2D - 162_; ...
60E0E700_N3YLEE__vs__60E15120_N3J1E,60E0E700_N3YLEE,60E15120_N3J1E,0x78210,0x7bd76,15206,cal_data,cal_data:14861 cal_table:345,,345,AirFlow Inj Angle Related; Airflow Or Load Related; Auxillary Valve Close; Barometric Pressure Sensor Max Voltage; Barometric Pressure Sensor Min Voltage; Barometric Pressure Sensor Offset; Barometric Pressure Sensor Slope; Engine Load Compensation; ...
60E0E700_N3YLEE__vs__60E15120_N3J1E,60E0E700_N3YLEE,60E15120_N3J1E,0x7bd87,0x7e317,9616,cal_data,cal_data:7396 tail:2072 cal_table:148,,148,Ignition Dwell Time_; Load Limit A; Load Limit B; Load Limit C; Table 2D - 235_; Table 2D - 236_; Table 2D - 237_; Table 2D - 238_; ...
60E0E700_N3YLEE__vs__60E15120_N3J1E,60E0E700_N3YLEE,60E15120_N3J1E,0x7e32a,0x7e652,808,tail,tail:808,,0,
60E0E700_N3YLEE__vs__60E15120_N3J1E,60E0E700_N3YLEE,60E15120_N3J1E,0x7e678,0x7f760,4328,tail,tail:4328,,0,
60E0E700_N3YLEE__vs__60E15120_N3J1E,60E0E700_N3YLEE,60E15120_N3J1E,0x7fb01,0x7fb04,3,tail,tail:3,,0,
60E0E700_N3YLEE__vs__60E15120_N3J1E,60E0E700_N3YLEE,60E15120_N3J1E,0x7fb88,0x7fb8c,4,tail,tail:4,,0,
60E0E700_N3YLEE__vs__60E15120_N3J1E,60E0E700_N3YLEE,60E15120_N3J1E,0x7fff4,0x7fff8,4,tail,tail:4,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0xffb,0x1008,13,header,header:13,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x1039,0x1302,713,header,header:713,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x130b,0x2006,3323,header,header:3317 code:6,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2020,0x2023,3,code,code:3,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2723,0x2724,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x273b,0x273c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2753,0x2754,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x276a,0x276c,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2782,0x2784,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x279b,0x279c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x27b3,0x27b4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x27cb,0x27cc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x27e3,0x27e4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x27fb,0x27fc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2813,0x2814,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x282b,0x282c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2843,0x2844,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x285b,0x285c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2873,0x2874,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x288b,0x288c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x28a3,0x28a4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x28bb,0x28bc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x28d3,0x28d4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x28ea,0x28ec,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2902,0x2904,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x291b,0x291c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2933,0x2934,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x294b,0x294c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2963,0x2964,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x297b,0x297c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2993,0x2994,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x29ab,0x29ac,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x29c3,0x29c4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x29db,0x29dc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x29f3,0x29f4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2a0b,0x2a0c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2a22,0x2a24,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2a3a,0x2a3c,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2a53,0x2a54,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2a6b,0x2a6c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2a83,0x2a84,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2a9b,0x2a9c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2ab3,0x2ab4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2acb,0x2acc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2ae3,0x2ae4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2afb,0x2afc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2b13,0x2b14,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2b2b,0x2b2c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2b43,0x2b44,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2b5b,0x2b5c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2b73,0x2b74,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2b8b,0x2b8c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2ba3,0x2ba4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2bba,0x2bbc,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2bd2,0x2bd4,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2beb,0x2bec,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2c03,0x2c04,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2c1b,0x2c1c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2c33,0x2c34,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2c4b,0x2c4c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2c63,0x2c64,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2c7b,0x2c7c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2c93,0x2c94,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2cab,0x2cac,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2cc3,0x2cc4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2cdb,0x2cdc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2cf3,0x2cf4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2d0b,0x2d0c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2d22,0x2d24,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2d3a,0x2d3c,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2d53,0x2d54,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2d6b,0x2d6c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2d83,0x2d84,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2d9b,0x2d9c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2db3,0x2db4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2dcb,0x2dcc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2de3,0x2de4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2dfb,0x2dfc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2e13,0x2e14,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2e2b,0x2e2c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2e42,0x2e44,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2e5a,0x2e5c,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2e73,0x2e74,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2e8b,0x2e8c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2ea3,0x2ea4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2ebb,0x2ebc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2ed3,0x2ed4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2eeb,0x2eec,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2f03,0x2f04,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2f1b,0x2f1c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2f32,0x2f34,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2f4b,0x2f4c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2f62,0x2f64,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2f7b,0x2f7c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2f93,0x2f94,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2fab,0x2fac,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2fc3,0x2fc4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2fda,0x2fdc,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x2ff3,0x2ff4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x300b,0x300c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x3023,0x3024,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x303b,0x303c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x3052,0x3054,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x306b,0x306c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x3083,0x3084,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x309b,0x309c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x30b3,0x30b4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x30cb,0x30cc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x30e3,0x30e4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x30fb,0x30fc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x3113,0x3114,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x312b,0x312c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x3143,0x3144,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x315b,0x315c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x3173,0x3174,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x318b,0x318c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x31a3,0x31a4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x31bb,0x31bc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x31d3,0x31d4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x31ea,0x31ec,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x3203,0x3204,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x321a,0x321c,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x3233,0x3234,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x327a,0x327c,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x32ee,0x32f0,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x338a,0x338c,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x33b6,0x33b8,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x347a,0x3490,22,code,code:22,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x3572,0x3578,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x3676,0x3678,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x36a2,0x36a4,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x375a,0x375c,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x3902,0x3904,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x394e,0x3950,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x3962,0x3964,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x3aae,0x3ab4,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x3ad6,0x3ad8,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x3b22,0x3b28,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x3d46,0x3d48,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x3d9a,0x3d9c,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x3e02,0x3e04,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x3e82,0x3e84,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x3f9a,0x3f9c,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x3fa6,0x3fa8,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x3fe6,0x3fe8,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x4096,0x4098,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x413e,0x4140,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x4206,0x4208,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x473e,0x4740,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x493a,0x493c,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x4996,0x499c,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x49a6,0x49ad,7,code,code:7,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x49b6,0x49bd,7,code,code:7,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x49c6,0x49cd,7,code,code:7,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x49d6,0x49dd,7,code,code:7,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x49e6,0x49ec,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x49f6,0x49fc,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x4a06,0x4a0c,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x4a16,0x4a1c,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x4a26,0x4a2c,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x4a36,0x4a3c,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x4a46,0x4a4c,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x4a56,0x4a5c,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x4a66,0x4a6c,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x4a76,0x4a7c,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x4a86,0x4a8c,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x4a96,0x4a9c,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x4aa6,0x4aac,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x4ab6,0x4abc,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E1B900,60E0E700_N3YLEE,60E1B900,0x4aca,0x4aec,34,code,code:34,,0,
