address,proposed_name,confidence,source,notes
0xffffb45c,uds_mode22,high,function_names+renames,fns: uds_mode22_get_b45c_16bit (x1); roles: uds_mode22_get_b45c_16bit; cats: OBD / UDS(x1)
0xffffb481,ram_b481,low,renames,roles: throttle_control_calc
0xffffb48c,fp_cal_table,high,function_names+renames,"fns: fuel_cal_table_b48c_init_verify (x1); fp_cal_table_b48c_init (x1); fp_cal_table_b48c_apply_expand (x1); fp_cal_table_b48c_init_alt (x1); roles: fp_cal_table_b48c_init_alt; fp_cal_table_b48c_init; fuel_cal_table_b48c_init_verify; fp_cal_table_b48c_apply_expand; cats: Boot & Init(x2), Fuel & Lambda(x1), Math / FPU(x1); CONFLICT-RESOLVED: kept fp_cal_table; alt: fuel_cal_table_init_verify, fp_cal_table_apply_expand"
0xffffb4c4,ram_b4c4,low,renames,roles: fuel_cal_table_b48c_init_verify
0xffffb572,ram_b572,low,renames,roles: fp_cal_table_b48c_apply_expand; shadow_byte_store_b579
0xffffb579,shadow_byte_store,high,function_names+renames,fns: shadow_byte_store_b579 (x1); roles: shadow_byte_store_b579; cats: Math / FPU(x1)
0xffffb580,ram_b580,low,renames,roles: fault_mask_bc95_at_gear; get_speed_limit_autotrans_cals
0xffffb586,ram_b586,low,renames,roles: throttle_timeout_counters_update; fault_mask_bc95_at_gear
0xffffb587,hwfault_reg_bit0_latch,high,function_names+renames,"fns: hwfault_reg_9ecd_bit0_latch_b587 (x1); uds_fault_status_mask_getter_b587_bfb8 (x1); roles: uds_fault_status_mask_getter_b587_bfb8; hwfault_reg_9ecd_bit0_latch_b587; cats: Faults & DTC(x1), OBD / UDS(x1); ctx: latch(x1)"
0xffffb588,float_slew_filter,high,function_names+renames,"fns: knock_flag_copy_b588_a692 (x1); float_slew_filter_c05c_from_b588 (x1); roles: knock_flag_copy_b588_a692; float_slew_filter_c05c_from_b588; cats: Ignition & Knock(x1), Math / FPU(x1)"
0xffffb594,float_zero,high,function_names+renames,fns: float_zero_b594 (x1); float_copy_b594_to_b5a0 (x1); roles: fuel_rpm_baro_correction; cruise_rpm_window_enable_check; float_zero_b594; float_copy_b594_to_b5a0; cats: Ignition & Knock(x2); ctx: window_on_engine_speed(x1)
0xffffb5a0,ram_b5a0,low,function_names+renames,fns: float_copy_b594_to_b5a0 (x1); roles: float_copy_b594_to_b5a0; cats: Ignition & Knock(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffb5a4,ram_b5a4,low,renames,roles: diag_emission_monitor_state
0xffffb5a8,ram_b5a8,low,function_names+renames,fns: float_zero_b5a8_b5b0 (x1); roles: float_zero_b5a8_b5b0; cats: Ignition & Knock(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffb5aa,ram_b5aa,low,renames,roles: fuel_o2_warmup_condition
0xffffb5ac,ram_b5ac,low,renames,roles: float_copy_b594_to_b5a0
0xffffb5b0,float_zero,high,function_names+renames,fns: float_zero_b5a8_b5b0 (x1); roles: float_zero_b5a8_b5b0; cats: Ignition & Knock(x1)
0xffffb5b4,engine_state_cal_copy,high,function_names+renames,fns: engine_state_cal_copy_b5b4_dispatch_74e0 (x1); roles: engine_state_cal_copy_b5b4_dispatch_74e0; cats: Memory & CRC(x1)
0xffffb5b5,set,high,function_names+renames,fns: set_b5b5_flag_if_cca0 (x1); roles: set_b5b5_flag_if_cca0; cats: Boot & Init(x1)
0xffffb5b8,ram_b5b8,low,renames,roles: timer_engoff_counter_reload
0xffffb5bc,uds_fault_status_mask,medium,function_names+renames,"fns: float_div_store_b5bc (x1); uds_fault_status_mask_getter_b5bc_b5d0 (x1); roles: float_div_store_b5bc; uds_fault_status_mask_getter_b5bc_b5d0; cats: Math / FPU(x1), OBD / UDS(x1); CAUTION: low16 also collides with a ROM function address"
0xffffb5c0,ram_b5c0,low,renames,roles: throttle_tpsStatusOutputPort
0xffffb5c1,os_task_gate,high,function_names+renames,fns: os_task_gate_b5c1_cb96 (x1); roles: os_task_gate_b5c1_cb96; cats: RTOS(x1)
0xffffb5c4,immo_status_mirror,high,function_names+renames,"fns: knock_flag_copy_b5c4_a788 (x1); immo_status_mirror_b5c4_to_c89c (x1); roles: immo_status_mirror_b5c4_to_c89c; knock_flag_copy_b5c4_a788; cats: Ignition & Knock(x1), OBD / UDS(x1)"
0xffffb5c6,ram_b5c6,low,function_names+renames,fns: diag_timeout_counter_b5c6 (x1); roles: diag_timeout_counter_b5c6; cats: Utilities(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffb5ce,sr_protected_inc,high,function_names+renames,fns: sr_protected_inc_b5ce (x1); roles: sr_protected_inc_b5ce; cats: Peripherals & ISR(x1)
0xffffb5cf,sr_protected_inc,high,function_names+renames,fns: sr_protected_inc_b5cf (x1); roles: sr_protected_inc_b5cf; cats: Peripherals & ISR(x1)
0xffffb5d0,ram_b5d0,low,function_names+renames,fns: uds_fault_status_mask_getter_b5bc_b5d0 (x1); roles: uds_fault_status_mask_getter_b5bc_b5d0; cats: OBD / UDS(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffb5d4,ram_set_flag_byte,medium,function_names+renames,"fns: set_b5d4_flag (x1); ram_set_flag_byte_b5d4 (x1); set_b5d4_then_25df0 (x1); roles: ram_set_flag_byte_b5d4; set_b5d4_flag; set_b5d4_then_25df0; cats: Boot & Init(x2), Memory & CRC(x1); CAUTION: low16 also collides with a ROM function address"
0xffffb5d8,float,high,function_names+renames,"fns: copy_float_9f68_b5d8 (x1); float_add_74dc8_b5d8_b694 (x1); float_add_74dc8_b5d8_b698 (x1); roles: fanout_float_9f68_to_b5d8_b5dc_b5e0; copy_float_9f68_b5d8; float_add_74dc8_b5d8_b694; float_add_74dc8_b5d8_b698; cats: Faults & DTC(x2), Boot & Init(x1)"
0xffffb5dc,first_order_filter,high,function_names+renames,"fns: fanout_float_9f68_to_b5d8_b5dc_b5e0 (x1); first_order_filter_b5dc (x1); sensor_b5dc_thresh_hysteresis_check (x1); roles: evap_pressure_fault_flag_eval; sensor_b5dc_thresh_hysteresis_check; fanout_float_9f68_to_b5d8_b5dc_b5e0; first_order_filter_b5dc; cats: Sensors(x2), Boot & Init(x1); ctx: compares(x1)"
0xffffb5e0,fanout_float,high,function_names+renames,fns: fanout_float_9f68_to_b5d8_b5dc_b5e0 (x1); roles: fanout_float_9f68_to_b5d8_b5dc_b5e0; cats: Sensors(x1)
0xffffb5e8,uds_mode22,high,function_names+renames,fns: uds_mode22_get_b5e8_16bit (x1); roles: uds_mode22_get_b5e8_16bit; cats: OBD / UDS(x1)
0xffffb5f0,sr_protected_filter,medium,function_names+renames,fns: first_order_filter_b5f0 (x1); sr_protected_filter_b5f0 (x1); roles: first_order_filter_b5f0; sr_protected_filter_b5f0; cats: Sensors(x2); CAUTION: low16 also collides with a ROM function address
0xffffb5fa,ram_b5fa,low,function_names+renames,fns: port_f69e_set_2f_dispatch_b5fa (x1); roles: port_f69e_set_2f_dispatch_b5fa; cats: Peripherals & ISR(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffb5fc,ram_b5fc,low,function_names+renames,fns: dtc_report_b5fc_b5fd_7e_7c (x1); roles: dtc_report_b5fc_b5fd_7e_7c; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffb5fd,dtc_report,high,function_names+renames,fns: dtc_report_b5fc_b5fd_7e_7c (x1); roles: dtc_report_b5fc_b5fd_7e_7c; cats: Faults & DTC(x1)
0xffffb600,uds_fault_status_mask,high,function_names+renames,fns: uds_fault_status_mask_getter_b600_bc6d (x1); roles: uds_fault_status_mask_getter_b600_bc6d; cats: OBD / UDS(x1)
0xffffb62c,ram_b62c,low,function_names+renames,fns: sensor_filter_comp_b62c (x1); roles: sensor_filter_comp_b62c; cats: Math / FPU(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffb68c,ram_b68c,low,function_names+renames,fns: fixed_to_float_9ef4_b68c (x1); roles: fixed_to_float_9ef4_b68c; cats: Boot & Init(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffb690,uds_mode22,high,function_names+renames,fns: uds_mode22_get_b690_16bit (x1); roles: uds_mode22_get_b690_16bit; cats: OBD / UDS(x1)
0xffffb694,ram_b694,low,function_names+renames,fns: float_add_74dc8_b5d8_b694 (x1); roles: float_add_74dc8_b5d8_b694; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffb698,ram_b698,low,function_names+renames,fns: float_add_74dc8_b5d8_b698 (x1); roles: float_add_74dc8_b5d8_b698; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffb69c,ram_b69c,low,function_names+renames,fns: byte_a3b0_to_b69c (x1); roles: byte_a3b0_to_b69c; cats: Math / FPU(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffb6a0,ram_b6a0,low,function_names+renames,fns: copy_floats_a390_b6a0 (x1); roles: copy_floats_a390_b6a0; cats: Math / FPU(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffb6c0,os_task_gate,high,function_names+renames,fns: os_task_gate_b6c0_b707 (x1); roles: os_task_gate_b6c0_b707; cats: RTOS(x1)
0xffffb6c4,float_counters_update,medium,function_names+renames,"fns: clear_b6c4_block_flags (x1); float_counters_update_b6c4 (x1); roles: clear_b6c4_block_flags; float_counters_update_b6c4; cats: RTOS(x1), Math / FPU(x1); CAUTION: low16 also collides with a ROM function address"
0xffffb6cc,ram_b6cc,low,function_names+renames,fns: max_word_select_b6cc_b6ce (x1); roles: max_word_select_b6cc_b6ce; cats: Math / FPU(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffb6ce,max_word_select,high,function_names+renames,fns: max_word_select_b6cc_b6ce (x1); roles: max_word_select_b6cc_b6ce; cats: Math / FPU(x1)
0xffffb6d0,store_word,high,function_names+renames,fns: store_word_b6d0_to_ram_9140 (x1); roles: store_word_b6d0_to_ram_9140; cats: Memory & CRC(x1)
0xffffb6d2,ram_b6d2,low,function_names+renames,fns: redundant_word_store_9148_from_b6d2 (x1); roles: redundant_word_store_9148_from_b6d2; cats: Memory & CRC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffb6d4,ram_b6d4,low,renames,roles: dual_counter_inc_sat_on_flag
0xffffb6d8,td_lookup,high,function_names+renames,fns: td_lookup_68bd8_b6d8 (x1); roles: td_lookup_68bd8_b6d8; cats: Math / FPU(x1)
0xffffb6dc,ram_b6dc,low,function_names+renames,fns: set_b6dc_flag_cond (x1); roles: set_b6dc_flag_cond; cats: Math / FPU(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffb6e4,cal_copy,high,function_names+renames,"fns: cal_copy_751a2_b6e4 (x1); cal_copy_b6e4_ext (x1); cal_mirror_update_b6e4 (x1); roles: cal_copy_751a2_b6e4; cal_copy_b6e4_ext; cal_mirror_update_b6e4; cats: Boot & Init(x2), Math / FPU(x1)"
0xffffb6e6,counter,high,function_names+renames,fns: dec_counter_b6e6 (x1); roles: cal_copy_751a2_b6e4; dec_counter_b6e6; cats: CAN Bus(x1)
0xffffb6e8,counter,high,function_names+renames,fns: counter_b6e8_flag_b6eb (x1); roles: counter_b6e8_flag_b6eb; cats: Math / FPU(x1)
0xffffb6ea,ram_b6ea,low,function_names+renames,fns: cal_countdown_b6f8_b6ea (x1); roles: cal_countdown_b6f8_b6ea; cats: Math / FPU(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffb6eb,counter_flag,high,function_names+renames,fns: counter_b6e8_flag_b6eb (x1); roles: counter_b6e8_flag_b6eb; cats: Math / FPU(x1)
0xffffb6ec,ram_b6ec,low,renames,roles: dec_counter_b6e6
0xffffb6ed,delta_exceed_check,high,function_names+renames,fns: delta_exceed_check_b6ed (x1); roles: delta_exceed_check_b6ed; cats: Memory & CRC(x1)
0xffffb6f8,cal_countdown,high,function_names+renames,fns: cal_countdown_b6f8_b6ea (x1); roles: cal_countdown_b6f8_b6ea; cats: Math / FPU(x1)
0xffffb6fe,ram_b6fe,low,renames,roles: cal_copy_751a2_b6e4
0xffffb700,ram_b700,low,renames,roles: cal_copy_b6e4_ext
0xffffb704,ram_b704,low,function_names+renames,fns: thresh_word_b704_from_ba (x1); roles: thresh_word_b704_from_ba; cats: Math / FPU(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffb707,os_task_gate,high,function_names+renames,fns: os_task_gate_b6c0_b707 (x1); roles: os_task_gate_b6c0_b707; cats: RTOS(x1)
0xffffb70c,sensor_avg_build,high,function_names+renames,fns: sensor_avg_build_b70c_b934 (x1); roles: sensor_avg_build_b70c_b934; cats: Math / FPU(x1)
0xffffb72e,ram_b72e,low,renames,roles: timer_engoff_counter_reload
0xffffb92c,sensor_2dlut_corr_fix,high,function_names+renames,fns: sensor_2dlut_corr_fix_b92c_b930 (x1); roles: sensor_2dlut_corr_fix_b92c_b930; cats: Math / FPU(x1)
0xffffb930,sensor_2dlut_corr_fix,high,function_names+renames,fns: sensor_2dlut_corr_fix_b92c_b930 (x1); roles: sensor_2dlut_corr_fix_b92c_b930; sensor_avg_build_b70c_b934; cats: Math / FPU(x1)
0xffffb934,sensor_avg_build,high,function_names+renames,fns: sensor_avg_build_b70c_b934 (x1); roles: sensor_avg_build_b70c_b934; cats: Math / FPU(x1)
0xffffb9b4,ram_b9b4,low,function_names+renames,fns: fuel_cut_condition_output_b9b4 (x1); roles: fuel_cut_condition_output_b9b4; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffba44,ram_ba44,low,renames,roles: dec_counter_word_baf44; thresh_flag_ba49_word_arr; sensor_avg_build_b70c_b934; sensor_table_build_90_x2
0xffffba46,sensor_multi_gate,high,function_names+renames,fns: sensor_multi_gate_ba4a_ba46 (x1); roles: sensor_multi_gate_ba4a_ba46; cats: Math / FPU(x1)
0xffffba49,thresh_flag,high,function_names+renames,fns: thresh_flag_ba49_word_arr (x1); roles: thresh_flag_ba49_word_arr; cats: Math / FPU(x1)
0xffffba4a,ram_ba4a,low,function_names+renames,fns: sensor_multi_gate_ba4a_ba46 (x1); roles: sensor_multi_gate_ba4a_ba46; cats: Math / FPU(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffba4c,ram_ba4c,low,function_names+renames,fns: float_interp_cont_ba4c (x1); roles: float_interp_cont_ba4c; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffba52,ram_ba52,low,renames,roles: debounce_counter_latch
0xffffba54,diag_flag,high,function_names+renames,fns: diag_flag_ba54_cond (x1); roles: diag_flag_ba54_cond; cats: Math / FPU(x1)
0xffffba55,ram_ba55,low,renames,roles: aux_condition_duration_counters
0xffffba56,ram_ba56,low,renames,roles: aux_condition_duration_counters
0xffffba57,ram_ba57,low,renames,roles: aux_condition_duration_counters
0xffffba58,stores_last_check_result,medium,renames,roles: aux_condition_duration_counters; ctx: stores_last_check_result(x1)
0xffffba5b,sensor_hw_gated_tbl,high,function_names+renames,fns: sensor_hw_gated_tbl_ba5b (x1); roles: sensor_hw_gated_tbl_ba5b; cats: Memory & CRC(x1)
0xffffba60,pl_flag,high,function_names+renames,fns: pl_flag_ba60_cond (x1); roles: b6c4_block_update_dispatch; pl_flag_ba60_cond; revlimit_accum_counters_a; cats: Math / FPU(x1)
0xffffba62,pl_flag,high,function_names+renames,fns: pl_flag_ba62_cond (x1); roles: b6c4_block_update_dispatch; pl_flag_ba62_cond; revlimit_accum_counters_b; cats: Math / FPU(x1)
0xffffba6c,ram_ba6c,low,function_names+renames,fns: sensor_shift_filter_ba6c (x1); roles: sensor_shift_filter_ba6c; cats: Math / FPU(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffba7c,ram_ba7c,low,function_names+renames,fns: float_interp_table_ba7c (x1); roles: float_interp_table_ba7c; cats: Math / FPU(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffba90,ram_ba90,low,function_names+renames,fns: sensor_deriv_shift_ba90 (x1); roles: sensor_deriv_shift_ba90; cats: Math / FPU(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffba94,counter,medium,function_names+renames,"fns: clear_ba94_float_baa4 (x1); counter_ba94_thresh_8000 (x1); roles: clear_ba94_float_baa4; counter_ba94_thresh_8000; cats: Boot & Init(x1), Math / FPU(x1); CAUTION: low16 also collides with a ROM function address"
0xffffba96,copy_calbyte,medium,function_names+renames,fns: thunk_ba96_ba97_cf30 (x1); copy_calbyte_ba96_ba97 (x1); copy_calbyte_ba96_ba97_b (x1); roles: thunk_ba96_ba97_cf30; copy_calbyte_ba96_ba97; copy_calbyte_ba96_ba97_b; cats: Boot & Init(x3); CAUTION: low16 also collides with a ROM function address
0xffffba97,copy_calbyte,high,function_names+renames,fns: thunk_ba96_ba97_cf30 (x1); copy_calbyte_ba96_ba97 (x1); copy_calbyte_ba96_ba97_b (x1); roles: thunk_ba96_ba97_cf30; copy_calbyte_ba96_ba97; copy_calbyte_ba96_ba97_b; cats: Boot & Init(x3)
0xffffba98,hysteresis_flag,high,function_names+renames,fns: hysteresis_flag_ba98 (x1); roles: hysteresis_flag_ba98; cats: Math / FPU(x1)
0xffffba9c,ram_ba9c,low,renames,roles: float_interp_table_ba7c
0xffffbaa4,clear_float,high,function_names+renames,fns: clear_ba94_float_baa4 (x1); roles: clear_ba94_float_baa4; counter_ba94_thresh_8000; sensor_deriv_shift_ba90; cats: Boot & Init(x1)
0xffffbaa8,ram_baa8,low,renames,roles: hysteresis_flag_ba98
0xffffbaac,init_floats,high,function_names+renames,fns: init_floats_baac_bab8 (x1); init_floats_baac_bab8_b (x1); roles: init_floats_baac_bab8; init_floats_baac_bab8_b; cats: Boot & Init(x2)
0xffffbab4,ram_bab4,low,function_names+renames,fns: can_fn_float_bab4_flags (x1); roles: can_fn_float_bab4_flags; cats: Math / FPU(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffbab8,init_floats,medium,function_names+renames,fns: init_floats_baac_bab8 (x1); init_floats_baac_bab8_b (x1); roles: init_floats_baac_bab8; init_floats_baac_bab8_b; cats: Boot & Init(x2); CAUTION: low16 also collides with a ROM function address
0xffffbad4,clear_word,medium,function_names+renames,"fns: clear_word_bad4 (x1); counter_bad4_rst_can (x1); roles: clear_word_bad4; counter_bad4_rst_can; cats: Boot & Init(x1), Math / FPU(x1); CAUTION: low16 also collides with a ROM function address"
0xffffbad6,clear_word,medium,function_names+renames,"fns: clear_word_bad6 (x1); counter_bad6_7d0_thresh (x1); roles: clear_word_bad6; counter_bad6_7d0_thresh; cats: Boot & Init(x1), Math / FPU(x1); CAUTION: low16 also collides with a ROM function address"
